id_u,name,intro,platform,following_count,follower_count,posts
twitter/33519870,CJ Werleman,Columnist for Byline Times. Host of 'The CJ Werleman Show' on YouTube. Activist against Islamophobia. Plz support: https://t.co/pfRnwbDSl0,twitter,4491,385317,83664
twitter/1073707561,Hairball,"",twitter,23079,23630,130172
twitter/134183524,CRITICAL THEORY,"Peace activist, concerned abt housing, healthcare and education. Geopolitics, political economy and international relations. No to NATO, No to culture war.",twitter,4558,6823,45483
twitter/578780183,Sophie Mak,covering australia and the pacific islands for @nikkeiasia,twitter,1002,11396,807
twitter/858874330616258560,黑匣子,讨马讨毛讨共 铲除共产魔教 埋葬毛僵尸 颠覆毛匪帮 解放全中国 拯救全人类 ！           推进民主自由 扼止独裁专制 维护人类尊严 实现世界大同！,twitter,7434,2318,94178
twitter/1644133892,Mac,Adventurer.  Stargazer.  Ath-a-lete.  Teamster.  Provider.  🇺🇲,twitter,1218,365,6586
twitter/1563874542736621574,Catie Barker,What has happened to our country?  Everything is upside down. Right is wrong and wrong is right.,twitter,3340,2156,58475
twitter/1041453245728804864,🇺🇸 Democrats are destroying America 🇺🇸,Let enough of them in ... they will make it theirs. It is inevitable.   Seeker of Dividends   ❤️ all animals especially my dogs 🐶🐶,twitter,7090,8517,63260
twitter/83853047,IrishPopeye,"🇮🇪🍉🇵🇸🏳️‍🌈 🏳️‍⚧️🇿🇦🌵husband, dad, woke, anti-facist, anti-racist, socialist, democrat,  reposts don't necessarily represent my views.  b0ycott Zi0nism",twitter,5486,5668,56834
twitter/16744499,Tovarisch ĐⓇØιD🕐🕘🕕🕒,"Gun rights are human rights 🇨🇦. 2112, DSOTM, Zeppelin. 45/70 is the only Gov’t I trust. CCFR. Don't try to sell me shit. Bibo, ergo sum :D",twitter,5161,4260,80110
twitter/1156625489555009536,Omir Bekali,Adam hukui an buyuk urunda,twitter,1031,1097,464
twitter/2399109493,ShangZhai,#NFSC,twitter,2462,2700,116177
twitter/883441497047130114,张中正,本人从八十年代末受方励之、苏晓康、刘小波、严家琪等的文章启蒙，热衷于关心中国政治，也研究西方国家的民主制度，发现中国人民的一切苦难都是独裁专制所造成的，是中共六十多年的恶魔统治造成的，要改变中国必须推翻中国共产党。,twitter,409,512,3253
twitter/1358923441,傲峰,HongKonger | 絕不自殺 |  但有一個夢 不會死 記著吧 無論雨 怎麼打 自由仍是會開花 #followbackhongkong,twitter,2197,3307,5788
twitter/33523413,Aaron Rhodes,Human rights advocate; author; husband; father; cat guy,twitter,1377,738,6656
twitter/1188469914152996864,山中野人,不做反贼更不做粉红！ 粉红是中国社会进步的绊脚石！无视苦难，无视丑陋，无视一切不平等，无视虚伪的现象，只粉饰美梦。如果个体的困难和集体无关   那么集体的荣辱又和个体有什么关系,twitter,1037,582,11495
twitter/1875168900490596352,Two Tier Keir,Traditional weatern values. I am not Keir Starmer and i have no affiliation!,twitter,400,5393,4386
twitter/926227004948541440,Wandering Capitalist,"American, Capitalist. Disturbed by un-American trends like gerrymandering and Super PACs ## Knowledge~Understand~Wisdom~Intuition",twitter,2068,3707,82730
twitter/16747307,Rick Anderson 🇨🇦🇪🇺🇺🇦🇮🇱,"Politics, economics, energy, environment, Indigenous relations, tech, sports. Not deterred by a bad ratio. (Opinions personal. RTs ≠ endorsement.)",twitter,3900,14349,73307
twitter/805276508,Gabby Stern,"@WHO Director of Communications. Ex-WSJ, ex-BMGF, ex-OWH. Fanatic swimmer. Support WHO: https://t.co/xqpuIFyWGX",twitter,8088,25296,33118
twitter/83856637,Not A Number,"Freedom Fighter, Truth Seeker, Anti Woke, Leave the children alone, Life Liberty & the pursuit of Happiness,  Nuremberg 2.0, End The Fed.",twitter,84201,248101,24090
twitter/243240363,itshan,💻 Developer - Focus on #KMP 🌐 TDD Advocate ⇢ https://t.co/kEZeAz0YEg ⇢ https://t.co/qdozCULzdr Swiss ⇢ https://t.co/X0yztMBJg3 BlurBlend app,twitter,1974,663,5502
twitter/1683302563565928449,NT,我没有返乡梦。我把布拉格带走了：它的气息、味道、语言、风景和文化。,twitter,106,20222,89
twitter/1080666845282213890,Sharon - My Vote.My Voice 💔,▪️Don’t approve in advance▪️ Research more than one news outlet▪️#Respect4All 🚫BaselessHate Find me on Bluesky,twitter,8608,12634,449642
twitter/4114893074,⚜️ Haus ⚜️,Dev • Entrepreneur • Producer || X Host #regenpodcast #datingpsych #foraypodcast || https://t.co/TE9Yv9JEff - ANDY collection || 🌐 XRP • HBAR • XLM • SOL,twitter,1565,616,3579
twitter/67080108,UNICEF MENA - يونيسف الشرق الأوسط وشمال إفريقيا,"لكل طفل، كل الحقوق For every child , every right",twitter,2729,84326,36563
twitter/1586012373290205185,World Government Watchdog Jeff,"Unpaid Watchdog (Married, Retired, Military, Researcher, Engineer, Teacher, RVer) - Constitutionalist #1A #2A. Sound Mind - NOT suicidal. No DMs",twitter,9152,9957,285804
twitter/2432669094,MT,Passionate about animal welfare and environmental protection. Advocate for logical thinking and common sense. Views expressed are personal. No DMs.,twitter,488,438,6712
twitter/1206607383843262464,Rangzen,"Old man, 1960s hippie. I know a little bit about Tibet. #JustStopOil #XRLambeth  #Atheist #Socialist #European #Peace  we're in a 6th extinction event",twitter,23019,43487,60995
twitter/1034379615169650690,LAZARUS,黑川者通通拉黑，黄左，粉蛆，支那猪没资格评论川普！！！,twitter,568,1239,57690
twitter/1495603792397897729,Chuck-Jim,随便逛逛，爱学习、爱🇨🇳、爱社会主义！互fo,twitter,2717,1736,1776
twitter/1335013912794648576,Westerly1,"Truth, Justice and the American Way. Fourth Estate Redux Now. Health Freedom. And transhumanist creeps can Reset nothing from prison.",twitter,1433,2131,65967
twitter/1381171958688063488,duke,🇭🇰喜歡自由、喜歡寵物、喜歡旅遊、熱愛生活。,twitter,1005,3411,12359
twitter/234855418,韩荣利,自由撰稿人、网络记者笔名“巴黎动态”  邮件  tgzyyj@gmail.com  脸书  http://t.co/cywLqQXc  博客  http://t.co/C35ZmIeO,twitter,17933,19330,110680
twitter/1511212492361502720,♱ Vicar Øf Christ ♱Fire-Breathing♱Dragon-Master♱,"♱ Renegade Priest & Prophet ♱ Father FAFO ♱ Chief Zionist ♱ Singer, Guitarist, The Rt Rev’d, @MegaMetalChurch ♱",twitter,6947,9312,89176
twitter/1654250504799526912,Johnathan Johnson,Low tolerance for twatter. This is an alt for politics and what not.,twitter,259,161,4928
twitter/1711855994563969024,Comrade Izzy ☭🦍🟥⬛️🟩,Comrade ☭. Unc of Left Twitter. Voted 2nd Most Based Comrade '23🏆 Woke Final Boss⚔️,twitter,4344,4821,25426
twitter/1854683562718773249,SpeakTruthDBS,Silverloch Podcast moderator. Speak Farms podcaster. NoDragNoDrama podcast co-host. https://t.co/ls52hw5ykH Contributor. Bongino Army Member,twitter,3572,5248,22571
twitter/1004692065454776320,小僧观天下,政经观察员,twitter,646,1868,700
twitter/1315751725891047427,Jayci Kraynek,"Patriot 🇺🇸🇺🇸Trump2024! God , family , country. 2 A supporter . Ultra MAGA Wife . Mother , NaNa. No private messages!!! Married. NO DM,S ! FDS Republican!",twitter,11315,15085,294684
twitter/50307133,francesco radicioni,Covering East Asia for @RadioRadicale,twitter,1457,2472,3787
twitter/1597659928977604608,Still Boneless,Broadcasting on Pirate Radio | 🇺🇸,twitter,1646,42831,20731
twitter/1726209088130789376,Proud To Be An Amalek✊🏼 🇺🇸🇵🇸,NO DM's! I DON'T READ. I BLOCK IF ADDED TO LIST! Check out @swilkinsonbc daily news from Palestine & check out: @BDSMovement @Pal_action @Rebuildgaza24,twitter,2887,3107,23347
twitter/3590300313,Care4Calais,"A volunteer-run charity supporting refugees in the UK, France and Belgium. We believe everyone deserves a safe home.",twitter,1219,35449,11953
twitter/16753407,Justin Ling (Has Left),I'm not here. Bsky: https://t.co/zlkTWBh5Ov Substack: https://t.co/5Y2BQGr0Au,twitter,967,115752,116162
twitter/1392985414034624514,威廉,一智能灭万年愚。,twitter,2353,51530,1880
twitter/1830779799704604672,MAGAtards,Professional shit poster. Drinking MAGA tears for breakfast! Christianity is the most violent book club ever.  🇺🇸🇨🇦🇺🇦🏳️‍🌈,twitter,3857,1937,60078
twitter/1638202267076825090,Mike 🔥🔥🔥,"",twitter,658,451,2878
twitter/1809087716182872064,小雪妹妹,鬓云欲度香腮雪，懒起画峨眉，弄妆梳洗迟 很温柔，甜度很高，不能食用哦🙄 已经工作啦，喜欢传播新闻和美好 爱文学，历史，哲学，旅游，拍照，游戏，还有羽毛球🏸 小号@Caibupa333，防止又挂了 ＃好朋友@qinglongxiangmo,twitter,516,1762,4776
twitter/16754011,Pauline Duffy 🇨🇦,"Rotarian, Rep for #PWD, Tutor, #Epilepsy Advocate",twitter,2219,2021,38017
twitter/1830812777155551232,摘星寻梦旅人（互fo互赞）,换个江湖，青山不改，带着热爱奔赴下一场山海。,twitter,968,1872,49
twitter/1214956773808852992,GETTR@LVZHIREN,History is the best key to understanding the present and the future!,twitter,976,886,30394
twitter/33531486,🆘 🇺🇦 Rev Magdalen moved to 🦋,Rev. Magdalen || #SubGenius || 🌊 #Resist fascism. Stand with Ukraine 🇺🇦 ||  Same handle on all sites but mostly BlueSky || Cisgender,twitter,13296,13360,416023
twitter/1631071846509707264,胡金,对小粉红、“爱”国者、梗小鬼、引战狂、情绪失常的跨性别者以及“阶级”斗争入脑入心入魂的毛派和福音派共产党人不接触、不关注、不互动。,twitter,269,247,9436
twitter/1596415047231684608,Jose John（红叶超时空战队）,take down the ccp,twitter,1460,2789,9633
twitter/285190720,Hon. Sheila Copps,"Hon. Sheila Copps PC OC Former Heritage Minister, Environment Minister & Deputy PM of Canada. RTs not necessarily endorsements. Views are my own.",twitter,1085,26845,9916
twitter/243248082,Wendy R. Sherman,Newly retired from DepSec State role. Humbled by well wishes and ready for the next chapter. @eightsleep Advisor!,twitter,2650,46448,2648
twitter/1245281052442136577,Noticias del otro lado,"“Las cosas podían haber sucedido de cualquier otra manera y, sin embargo, sucedieron así”. 💫",twitter,11379,57069,59007
twitter/50310311,Center for Reproductive Rights,"For over 30 years, the Center for Reproductive Rights has used the power of law to advance reproductive rights as fundamental human rights around the world.",twitter,2216,121104,36800
twitter/875547543391817728,Mason0852,新中国联邦公民！ 爆料革命，灭共利剑！ 向郭文贵先生及千万爆料革命战友致敬！ 希望早日铲除最邪恶最残暴的中共恐怖组织！ https://t.co/GUpKlMNE50,twitter,2340,569,12266
twitter/931193891742613504,🇨🇦Shapeshifter 🇨🇦🇮🇳,Centrist. 🇮🇳🇨🇦,twitter,1958,3087,33392
twitter/1316315525761228800,我爱汉堡,于风雷处望平地,twitter,132,64,1140
twitter/1788298379455279105,Anthony,MAGA Patriot proudly followed by: All of you 🇺🇲👊 No DM's 🚫,twitter,22449,34855,57074
twitter/1497945531166953483,ConanTheHBARbarian,"Contrarian investor, HBAR bull, INTJ Christian, Florida Redneck #NewPatriot",twitter,2380,2035,14339
twitter/2809959174,Doug Ford,Premier of Ontario • MPP Etobicoke North • Leader of the @OntarioPCParty • Let’s Protect Ontario,twitter,2064,758709,11560
twitter/1029385925095292929,Arthur's Last Stand,lost in a sea of greed,twitter,5858,5842,409917
twitter/1487276690917281792,runnergirl121,"❤️ running and golf,love politics more,passionate Dem 🌈please… we ALL need each other during these challenging times 💕🙏🏻🗳🇺🇸, 💕+ support 🇨🇦+🇺🇦",twitter,6403,5499,71938
twitter/1690918468978442240,Tinhbang,"",twitter,433,153,1749
twitter/863279542873407488,美娟美心,陆统区崇尚自由者，实名黄美娟微信号HmeijuanC，宋朝诗人书法家黄庭坚第三十一世嫡系后人，残疾幼童母亲。2013年1月400多年祖屋遭江西省修水县政府偷拆强拆，持续多年诉讼上访，亲身感受大陆司法黑暗公安乱作为政府泼皮无赖，转为他人呼吁人权自由，2016年9月被行拘十日，2018年4月至6月被刑事拘留取保候审。,twitter,411,20381,2190
twitter/1332704456446676993,thechaos,Help creators to make better video https://t.co/t4wFdPIfRD,twitter,1043,98,420
twitter/1252721173231816707,Truthtalking,老号被封，从头再来！,twitter,1694,1157,16757
twitter/268416076,Raffi Cavoukian 🇨🇦,Troubadour. children's champion. ecology. @RaffiFoundation #ChildHonouring #ClimateEmergency🔥🌎 #BlackLivesMatter #BabyBeluga #belugagrads #StandWithUkraine,twitter,17677,64775,151899
twitter/1311563091096662017,Freeman,逃出专治的牢笼，呼吸着自由的空气！,twitter,70,9459,950
twitter/1573435264537694208,英格兰大饼脸🇬🇧🇨🇦,CS🇬🇧/魁北克预备役Uber驾驶员/玲玲军/墙内外高强度🏄/to live out every possibility,twitter,330,181,432
twitter/1357825254366851073,月光、海洋和潮汐,sub且DDLG，brat，微m，目前有个固炮快三年了/废话超多，碎碎念选手，一天八百条，日常发癫/01/日语专业毕业/脾气非常暴躁，你惹我就会骂你，我烦你就会拉黑你/随机掉落meme和抽象文案/搞黄营业号@StillAliveGreat,twitter,7719,7028,21821
twitter/1518954295059787777,𝕊𝕥𝕖𝕧𝕖𝕟 𝕄. 𝕃𝕖𝕘𝕒𝕔𝕪 🇺🇸,"👉I FollowBack Patriots👈 'If you let the Government Take your Rights during an Emergency, The Government will Create Emergencies In Order to Take your Rights'",twitter,54367,89789,208037
twitter/1669250248265302020,雪柔,一个人的各种品性之中，德行是第一位的。 优良的品性是真正的财富，而衬显这品性的是良好的教养。,twitter,1492,107078,11040
twitter/1661280850506547201,西门话事人,"",twitter,334,136,43
twitter/50312871,🎗️🍉Rachel Beitarie,Managing director @zochrot opinions my own. https://t.co/1cmqx6sNep,twitter,1160,4466,11965
twitter/1423810105359966209,方菲時間-Fangfei Time,獨到的視角 溫暖的故事,twitter,22,10186,385
twitter/1650742399025520642,贡贡【互FO】,爱旅游 爱美景 爱分享 谢谢你这么好看还关注我 💯💯💯,twitter,3207,4207,789
twitter/1126033654742781952,变态闪肥,此诚存亡危急之秋也,twitter,411,482,11771
twitter/1655155193464647681,fs成阳,"",twitter,1422,1510,1461
twitter/50313356,taodax，陶达士,独立研究， 2007年7月7日在【新唐人】节目发表了【中国环境危机三定律】 ：  第一，沒有選票，就必然要產生腐敗無能的官僚層，就必然會產生環境和生態危機。 第二，沒有民辦的媒體，沒有民選的議員和法定的反對黨，就得不到可靠的信息。 第三，沒有民主制度做保障，中國就不可避免的滑向環境和生態的崩潰。,twitter,216,2250,29810
twitter/58702260,流浪猫🐱,生有何欢。,twitter,393,15458,17590
twitter/1812821996906143744,Slinger,duck and cover,twitter,1243,407,8921
twitter/436189806,Motasem A Dalloul,MA Inte'l #Journalism. Gaza-based journalist. You can support me if you are happy with my coverage from Gaza: https://t.co/rQqNJ9Zd8T,twitter,2769,173511,36041
twitter/1815930328193937408,Charming（互fo）,来互fo呀，关注我的24h会回，可评论私信。 竞技体育爱好者。分享体育、音乐以及日常生活,twitter,75,83,272
twitter/1761619518655520768,Natacha Morice Sharry,"",twitter,6471,529,791
twitter/1774706580627611648,齐鲁青未了(互fo💯🇨🇳),齐鲁圣地，孔孟之乡欢迎你！🇨🇳 每日都会回关100% 定期清理未互关者！,twitter,8164,11119,11536
twitter/1340679385507098624,🎗️7️⃣🔟 🇮🇱#BringThemHome🏡,Jewish guy from Israel who is filled with love and peace for all.  Israel remains the SHINING LIGHT of co existing between Muslims and Jews 🇮🇱✡️🛐💙💯🕎☪️,twitter,2408,2298,130925
twitter/1330499038819606532,黄甫李,Who?,twitter,407,107,373
twitter/1442205206352064513,tomslyJapan1,"🇰🇵金閣下の偽者.誤字.脱字をお詫びします.与野党は同じ穴の狢🇨🇳🇰🇷の利益.傀儡はNG.GHQ.🇨🇳は🇺🇸🇯🇵🌍民主主義の敵.🇯🇵の土地を外国人に買われ水資源の危機,太陽光で自然破壊.世襲議員は懲り懲り🇯🇵の売国奴は🇨🇳CCPに魂を売り🇯🇵を覇権.破壊.生活保護.住めない",twitter,7462,2428,254101
twitter/1227537493395939333,Ｗ 𝗜 𝗦 𝗘 𝗖 𝗢 𝗡 𝗡 𝗘 𝗖 𝗧 𝗢 𝗥 ™ 💬,"FOLLOW to engage, think, laugh & converse.  SUBSCRIBE for $4. Get introduced to verified accounts. DM me after you subscribe Turn on 🔔 𝕏 PREMIUM +",twitter,11536,954294,61961
twitter/33537967,Amy Klobuchar,U.S. Senator from Minnesota.,twitter,107776,1910109,20035
twitter/855621594,xiao Xin,"",twitter,4512,1196,657
twitter/1614550259199520769,Epiphany2025（澳喜特战旅）,始终相信文贵先生 We Are the Citizens of the New Federal State of China Our Mission is to Take Down the EVIL Chinese Communist Party,twitter,278,296,201472
twitter/1825843325762678790,Coast Zhao（互fo💯🇨🇳）,走走停停，走完祖国大好河山，喜欢在美的地方留下足迹，你在哪儿？,twitter,2987,4324,785
twitter/570409684,Timothy Chip Fox RR,Roman Catholic Ancestral Conservative Republican The Eucharist is the consummation of  the whole spiritual life. Aquinas Pro-Israel and Pro-Life #DeSantis2028,twitter,3484,4423,12875
twitter/1090675391692324864,Summer L,The winter is coming.,twitter,398,364,2177
twitter/1452169962286637059,DinoDeer,古典互联网从业者，广告爱好者，接地气的生意人。 Less code more money.,twitter,994,21116,8126
twitter/1048813478822072320,G_Z,"Machin learning Engineer, LLM developer. Work in Machine Forgetting, Artificial Stupidity.   科技 | 游戏 | 设计 | 建筑 | 产品   Tweet in Chinese, English and gibberish",twitter,641,2982,1922
twitter/1247559114693230592,newworld2020,高生产力时代天下人都应有好生活，反冲突反清除人口 高科技先扶持后杠杆调节利众，协助式管理，计分涓流回报 重内需保廉价食住行用养 反华就是反世界普通人！警惕世界黑帮化趋势！ 中层利众主义才能反塔顶利寡资本主义 西方暗侵人体多功能能量波秘密开始显现后果不能忽视 力寻更合理，反帝反封善破善立 宗教诈骗传销，人于神如蚁于人,twitter,726,892,37829
twitter/1205503686912270336,亚军&王歪嘴,店铺：https://t.co/D1435SA7XM 博客：https://t.co/bhwowVEzq0,twitter,2040,236903,19977
twitter/2877278342,Stan,Conservative 🚫Trains “Illegitimi non Corborundum” Pro 1A/2A God MAGA 🇺🇸🚫Abortion🚫Porn ❤️my Dobermans/Animals 🇺🇸🚫Hamas🚫Hezbollah🚫DEI🚫Woke Bullshit,twitter,23012,23285,40730
twitter/67095221,Maverick™ 🎤,"Single Father-Electronic Engineer, Musician, Artist, Designer, My DAUGHTER is  `♡´my-Heart,Enjoy-Smart Common Sense People with the gift of Creativity (◕‿◕)",twitter,4628,8101,347546
twitter/58707063,ChuckD,"#MAGA conservative, retired investor/trader, US Army Vet, ❤️ my furbabies, and just a bit of a sarcastic smartass #AmericaFirst #lakelife #Trump2024",twitter,27231,28209,54018
twitter/100650272,Alan Watson,Diplomacy not War! Analyst: Medical/Political elite policies. Patient advocate; nutrition not drugs. Support traditional farming; traditional high(er) fat diet.,twitter,4681,67873,59550
twitter/817045887956484096,Troy Pallotto 🇺🇸,"Married, 2 sons, 2x grandpa (most tweets are political) #AntiMasker",twitter,4099,3390,192633
twitter/1434439135,纵观全球,"",twitter,774,2704,4167
twitter/1649493726597730317,Captain Mike FDNY,MAGA in NY / retired FDNY / Author of The Firefighter's Workout Book / Badlander,twitter,1878,4449,5532
twitter/1288146433300807680,Crystal Lau,sports fan,twitter,9102,9918,10855
twitter/1189301950103330822,Steve Smith 🇪🇺,"hating the tories for as far back as I can remember,despairing at Labour almost as long .    https://t.co/RCRo9xRFXe",twitter,2897,3415,52095
twitter/2902446154,Northern variant,"Founder and chairman of the Malton, Pickering & Thirsk Vietnam War Re-enactment Society. Opinions my own. From Bradford.",twitter,3735,41709,125834
twitter/1586033668371484673,"Andrea Shaffer, Employment/Labor Law","American Constitutionalist, equality of opportunity, equal application of law, limited government, Pro-life, peace, limited foreign intervention",twitter,4279,27497,56195
twitter/1448197620858454017,祥和平静,Do not send direct messages as I won’t reply./不私聊，不回复。,twitter,825,69,904
twitter/1575446089100316672,leo.shi,web3全栈开发/产品  @HSKChain 。公链研究，期权学习。meme厌恶者,twitter,264,89,275
twitter/947901480,Wild bean,"Christian. Conservative. anti-democrat South African living U S. We stand tall, we stand proud, and we only kneel to Almighty God!",twitter,1038,4179,8928
twitter/1349131671392673792,"TinaMarie🌴🌊 Mom, Music 🤘🎸☮️🌈♥️ Animals 🐈🐕🐇",#Resisters #TrumpIsACriminal #BanYulin #GunReform #Ukraine🇺🇦 #BonnieRaitt❤️ #LedZeppelin🤘 #NYGiants🏈,twitter,12442,11381,148682
twitter/1309582546527756290,Cathy Heyworth Harris,Opinionated,twitter,8539,8136,140740
twitter/92263845,UN Trade and Development,Official account of @UN Trade and Development (UNCTAD). We work to ensure everyone benefits from the global economy. Secretary-General @RGrynspan.,twitter,2014,240098,24079
twitter/859969147723239424,HUMANITY 👽,Peace be unto you🕊️🕊️,twitter,2085,486,34773
twitter/260036406,Politics1.com,@RonGunzburger's https://t.co/qcDrJJif8o - US politics & Elections. Political insiders and journalists have relied on it ... since 1997. https://t.co/Zj9S7E3kID,twitter,2133,13408,131345
twitter/1656457752674201601,uzmebi,"",twitter,782,1158,93931
twitter/1647421142431408133,♡♡ Ashᥣᥱყ ♡♡,🖤 ᴅᴇꜰᴇɴᴅɪɴɢ ᴅᴇᴍᴏᴄʀᴀᴄʏ ɪɴ 👠🖤 ᴍᴀɢᴀ ᴀɢɪᴛᴀᴛᴏʀ ᴏꜰꜰɪᴄɪᴀɴᴏᴅᴏ 🖤 ᴘᴏʟɪᴛɪᴄᴀʟ ᴀᴄᴛɪᴠɪꜱᴛ 🖤 ⁸⁶⁴⁷ 🖤 ʜᴀᴠᴇ ᴛʜᴇ ᴅᴀʏ ʏᴏᴜ ᴅᴇꜱᴇʀᴠᴇ  🖤  #Activist #FightForDemocracy #FuckTrump,twitter,4708,4095,34369
twitter/1651727876989808643,Joshua Walker,"Ha, you still aren’t winning the argument. To the stalkers, don’t hide in the shadows, make your presence known. Father to 4. Politically homeless.",twitter,2598,28949,57288
twitter/1720848584306802688,Maga Gal ( Lynda ) 🇺🇸,"unapologetic Trump supporter ! fake accounts, crypto and porn will all be blocked . No DMs!",twitter,5864,6533,163625
twitter/25155816,Rich O'Toole,Singer | Songwriter | Texan ⠀ ⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀,twitter,3997,42060,118712
twitter/223416400,Carbon Brief,"Award-winning journalism focused on #climatechange, science, energy and policy. Subscribe to our free newsletters: https://t.co/EdTgUmy74s",twitter,6671,154783,76009
twitter/1271332991986397196,Ecolct,"",twitter,132,56,896
twitter/1159854342935109632,p宝,yuyuyu_yuki,twitter,2083,25104,2709
twitter/791550887411916800,你先说我就看你胡说八道,我胡说八道呢，别当真！,twitter,357,244,6923
twitter/1669325431,Jane van Dis MD 🌎,Find me @janevandis.bsky.social  ObGyn | “Nature bats last' | born at 323 ppm | Lecturer on Plastics and Health | https://t.co/ljxfkI29U9,twitter,4188,10283,66797
twitter/1092569075316916230,Bienvenido,"The fastest-growing organization empowering Hispanic communities through faith, family, and freedom. Fostering civic engagement for a brighter American future.",twitter,373,3937,2176
twitter/50324367,Iain Martin,Senior Editor @Forbes. Formerly Storyful Asia Editor,twitter,9994,8046,30260
twitter/117433286,Adam Segal (@adschina@mastodon.social),On leave @CFR_org now @StateCDP (see pinned tweet); Hacked World Order https://t.co/SgzNoG2lwD Opinions my own. RTs ≠endorsement,twitter,3194,12287,26029
twitter/1740278269675720704,Crocodile Gena,Check my highlights section for political documentaries.,twitter,1643,591,15329
twitter/385867478,迷途小網民,"",twitter,583,732,10827
twitter/50323173,Adrian Wojnarowski,@BonniesMBB GM,twitter,4058,6410175,26499
twitter/92266473,fffake,草蛋一枚。草泥马一匹。债主之一。,twitter,1897,1766,18015
twitter/4848607524,John C. Carlisle,"Brats, Weirdos, Misfits, Aliens, Orphans, Outcasts, Freaks, Rejects, Black sheep, Neighborhood crank. One of those guys trying to raise a family in Vancouver.",twitter,141,89,4959
twitter/1360725659946012674,FloridaStateBoy,"Dad to 3 sons “Grandude” to 3 girls. FSU, Stetson, UCF alum Retired Psychotherapist & Professor. GoNoles Peace Resist.🏳️‍🌈Ally🇺🇦Rock&Roll any way u chose it",twitter,4594,4788,64916
twitter/1078471588708839430,@JRaysNEWS2,"Don't want no shit, don't start no shit. My spin matters. Blocked by @jojofromjerz, @petestrzok @joncoopertweets and some weird kid who looks like he smells bad",twitter,10466,12233,50727
twitter/820617210670387200,大张,凡是引起人极其愤怒的所谓“新闻”或者“旧闻”大多数是不真实的或者说不完整的，因为这新闻的目的就是让你愤怒，这对于智者来说可能引起对新闻制作者或者发布者的警惕,twitter,903,801,8126
twitter/1245918711111749633,Martin Skold,Geostrategerist. Policy wonk. Political adviser. Author: https://t.co/JcTDdsUVh1. Traveler of antique lands w/the lovely @cmgoodlander. Views my own.,twitter,4707,6492,105326
twitter/1543498854,𝑴𝒊𝒄𝒂𝒚𝒍𝒂𝒉 𝑮 ✌️🇺🇲🇺🇦🇬🇱🇨🇦,"Conservationist, omnivore, historian, poli-nerd. A world citizen. I'm throttled by X bc it's not Elons truth. 🚫MAGA🚫DMs ✌🤙🖖 BSky https://t.co/hEho6Z2x1I",twitter,1885,1059,26850
twitter/25160944,Kashmir Hill,Privacy pragmatist. @nytimes journalist. Author of YOUR FACE BELONGS TO US. Named after the Led Zeppelin song.,twitter,1928,254594,23352
twitter/1366898815933046785,TheRealLittleShellKwe,Join me in the fight for justice and preservation of cultures. Nassauakueton doodem #FreeLeonardPeltier,twitter,15939,15488,34990
twitter/799838579291627520,Satori,who,twitter,2676,1292,5210
twitter/1786827996374224896,★Wyatt's Riot ★ A Joyful US Bastard,N.A.F.O. -Reborn- Giger Goon Fella. Nạzi Garbage Disposal Machine. @wyattsriot.bsky.social,twitter,2332,3013,5496
twitter/901541037805580289,xiaomiwang,曾经在那片土地上经历工农兵学商的生活，直至被迫出国。 作为商人亲历六四，是我的荣幸。,twitter,895,12683,31334
twitter/1498699507642548226,Proud Canadian RN,Scottish born Canadian. Love my country. #TrueNorthStrongAndFree #PrimeMinisterMarkCarney # #SlavaUkraine 🇨🇦🏴󠁧󠁢󠁳󠁣󠁴󠁿🇬🇧🇺🇦,twitter,2773,3247,14759
twitter/1486191089971249158,Auburn mAUfia,"I work at a Phoenix Apple store, where a certain NBA personality is a known thief.",twitter,101,45,260
twitter/296778919,Adam,printf adam |md5sum |cut -c 29-32,twitter,142,2071,1893
twitter/869080847021817856,刘志恒,"",twitter,172,217,7894
twitter/1677718562,翡翠馒头,"",twitter,86,58,1063
twitter/25162832,Dagleish,"RE Broker MVY - Retired.  Independent - Political Junkie. Love Jesus, Our Country, Military, Law Enforcement, Trump and Husband of 55 years. 👩‍❤️‍👨🙏🇺🇸🪖",twitter,27544,25349,37882
twitter/1872460170736930816,i_平山融媒(互关互fo),Ipingshanijiaxiang,twitter,0,1429,35
twitter/1314393366570754053,Janwil,I am a 60-something woman who is questioning everything. My grandkids deserve better and I am ready to fight for it!,twitter,1513,312,2280
twitter/1694495982,TheHunter_AFCA,❌❌❌ - Tadic en Huntelaar bewonderaar,twitter,949,231,7819
twitter/932085767131758592,🍺ℍ𝕖𝕣𝕖ℍ𝕠𝕝𝕕𝕄𝕪𝔹𝕖𝕖𝕣🍺,searching for new ways to say the same old shit,twitter,27323,33970,34408
twitter/897721892999770112,姜家文,共党体制腐败的受害者，因司法不公，诈骗拆迁，企业改制被剝夺劳动权利而上访维权。劳教五次近六年声援香港占中逮捕一次关押八个月，组织访民拉横幅刑拘三次，行政拘留黑监狱无数次。被北京市丰台看守所投毒4次主要症状就是血糖乎高乎低身体各气官衰退，被丹东市拘留所投毒一次身体衰弱。被次声波脑控。被地方与京警伤害轻伤四次，轻微伤多次。,twitter,3546,1392,658
twitter/1653012534733991936,热血青年除魔反共（陈建勇）,解体中共！打倒独裁专制！宪政民主自由万岁,twitter,457,319,2382
