id_u,name,intro,platform,following_count,follower_count,posts
twitter/1564454236804780038,Karen.（互关互赞秒回）,用文字治愈心灵。(24h内回关，每天在线。)😝😝😝,twitter,6968,10259,1123
twitter/1667880504824311808,大团子,真相如光，虽被埋没但仍旧闪耀。,twitter,440,250,4356
twitter/1446068727506628609,爱豆豆呀,"",twitter,188,82,412
twitter/1322102588225974273,晴天,新中国联邦人 #设计 #绘画 Designer Animator Art… #表情包设计、#卡通画像 #手绘,twitter,956,5770,9857
twitter/865011419044958212,XXLR,humble  artist  a character  business woman,twitter,617,18385,67804
twitter/1490914494414995458,Slobodan Jasnic,Bli informerad,twitter,1943,1757,89740
twitter/1548225917192773635,GuaNon,Pro-HUAWEi | ANTI-hysteric. RTs don't necessarily mean consensus.,twitter,925,260,9935
twitter/1843579410122977280,叶雨蝶（互FO♥️）,🇨🇳分享平凡日常，欢迎互fo。,twitter,5789,4850,485
twitter/1660858491341508608,Елиас🐦‍🔥,"Акаунт за свързване на информация между приятели. Баща ми е българин, а майка ми е наполовина рускиня и наполовина японка. По настоящем живея в Япония.",twitter,855,1041,81867
twitter/858342653343047680,适之,在假话横行，谎言霸道的语境中， 让质疑成为习惯，弥足珍贵。,twitter,538,2164,5835
twitter/1556609790495039489,Verve,🌿 Curating life in motion | 🌍 Travel whispers ✨ Wellness sparks 🍴 Flavor trails Real-time gems for the curious. Join the pulse ↓ 📌 Threads: #LiveWithVerve,twitter,4039,3619,1423
twitter/1635940355504742401,守護新中國聯邦（紅葉🍁超時空）,Take Down CCP,twitter,826,890,41744
twitter/125767959,CSIS Korea Chair,@CSIS Korea Chair is an independent platform from which to advance major policy issues of common importance to the Korean & American people.,twitter,1666,18651,56225
twitter/1446465174,aka,An average guy that posts about politics,twitter,128252,544341,124058
twitter/1711287824790462464,shaz☮🇵🇸,Socialist.Keir Hardie's politics. Never Keith Starmer's.Human rights for ALL irrespective of colour or creed. F*CK OFF GENOCIDAL SUPREMACISTS🖕🏾 #SaveGaza,twitter,914,136,9747
twitter/28791311,James Paterson,"🇦🇺Shadow Minister for Finance & Liberal Senator for Victoria. Authorised by J Paterson, South Melbourne, VIC",twitter,2216,18717,11799
twitter/1136087708,huhuhang,https://t.co/irs8Hk1hPB co-founder，https://t.co/6XgZpVsGTO 作者，业余 iOS 开发者：https://t.co/wMMKwkyeDm，热爱自学和创造。,twitter,756,6438,3007
twitter/1811712142456029191,Yusuf Yuri ☦️,Marxist Leninist  Anti Imperialist.  💼 PHD student political science  CHRIST THE KING ☦,twitter,1325,650,358
twitter/1353122291106734082,汪直（唐楼三爷）,"",twitter,690,585,15318
twitter/1471550705714356227,Asura WesternRegions,If can't change the future  At least can choose our own ending There's no need to waste time on meaningless things,twitter,500,806,13250
twitter/1686549632170770432,白日梦,🚪588可以加个微信，不要屁话，金钱打动人心！喃喃自语，关你屁事，关我屁事 请我吃饭的话，不能接受AA，事后不能发推阴阳我 不然的话喷死你,twitter,408,3384,14582
twitter/1291977296648081408,台灣巴黎,"",twitter,82,7348,3066
twitter/1520371500603383809,Wenjing,"",twitter,148,467,68434
twitter/874093288944541701,MoMo小蚊公举🇨🇦爱管闲事,"",twitter,351,508,12336
twitter/1363958969392386048,Stuck in the Political Center 🇺🇸,"I live in the political center, fiscally conservative and socially liberal. I am basically a free agent for the next election...win my vote. (will follow back)",twitter,1934,680,18070
twitter/1605851814,Steve Gruber,"Conservative Commentator | Defending Truth, American Values & Independent Thinking | Sarcastic by Nature, Entertaining by Choice | Host of The Steve Gruber Show",twitter,6220,57182,51855
twitter/1744184120325136384,臻理,說人話是一個人最基本的正常價值觀 追求民主與自由 支持憲政體制,twitter,59,60,833
twitter/1370971824,Susan❤ UnitedWeStand ⭐⭐⭐,"God, Country, Patriot 🇺🇸 1791 Society, 2A Pac, Executive Board Member. Politics for 17 yrs.  Freedom is never Free",twitter,58323,159222,574419
twitter/817932880605233152,亚洲金融 Asia Finance,亚洲金融：政经领域的有意思的事儿。 AsiaFinance: For the Rich and Powerful.,twitter,527,347105,14088
twitter/1704763171482017792,周琳(互赞，互评，互fo),互赞起来吧🌈 赞多少，回多少💪 诚信互粉有关必回😘,twitter,3010,1910,2352
twitter/1768889770514780160,Hank Chao,放下救愚情怀，尊重傻逼命运。,twitter,28,76,668
twitter/20406657,Central Valley 🇺🇸,I never discuss anything else except politics and religion. There is nothing else to discuss. - G K Chesterton #USAF 🇺🇸 #Catholic🇻🇦 #Conserative🇺🇸,twitter,5072,2731,46050
twitter/718805520258191361,大聖齊天,王师北定中原日，家祭无忘告乃翁,twitter,606,190,611
twitter/275826054,Adam.GPT,"GTM at @OpenAI. 1-800-CHATGPT for a good time.  A fan of New York sports, memes, technology and nice people.  My opinions are my own.",twitter,4282,28885,18602
twitter/1435473636429733890,🔸Min McC🔸,❤️‍I Love my King Jesus Christ ✝️Living *content* w/what the LORD provides. The LORD IS on My Side What can man do unto me? 🇺🇸Know Your Rights!🇺🇸 DMs4🛐Only,twitter,48553,69142,33279
twitter/1619328516604198912,美国大兵净多,藏人，美国陆军退伍军人，独立时评人，不自由撰稿人，康奈尔大学政治系毕业，美国法律博士(JD)在读，有锋芒的善良,twitter,92,50394,10680
twitter/1826181773287694336,石榴籽（❣️🇨🇳互fo）,"丝路之心，世界之韵。 Heart of the Silk Road, Rhythm of the World.",twitter,0,3854,524
twitter/3630501,David Gelles,Climate reporter @NYTimes. Author of forthcoming DIRTBAG BILLIONAIRE and NYT bestseller ‘The Man Who Broke Capitalism.' https://t.co/LrhLxvhYdU,twitter,4544,25780,21800
twitter/1445418327732596740,Albannach 🏴󠁧󠁢󠁳󠁣󠁴󠁿 🇪🇺,"Scottish, European, Civnat, Internationalist.",twitter,2742,1206,110335
twitter/887288004326248448,老羊皮,"",twitter,420,278,35869
twitter/909601075719675905,政治知新,【政治知新】公式アカウント/政治ニュースをメインにマスメディアでは報道されない様なニュースを中心に日々つぶやいています。フォローお願いします。【活動の支援もお願いします⇒https://t.co/A2IQ1Jse8V】,twitter,7166,64954,16205
twitter/803499004881354752,林无限SamLam🦇🔊,无限可能，无限进步,twitter,3526,29072,4939
twitter/1456113985011404803,Boles,……客观认知这个世界，一个商业市场的从业者。,twitter,665,1031,4904
twitter/872808125694328833,千寻,follow justice,twitter,1000,1138,839
twitter/696198485419266049,Yelstin - Anti Commom🇺🇸,反共|反支|Anti-Communist|世界上沒有比中國人更愚蠢的民族,twitter,501,334,1851
twitter/1265300978502426625,Prosecute 45 and 47 NOW!🟧,"Patriotic Veteran. A vote for #45 is a vote for fascism! #VoteBlue, #BLM, #LGTBQ, 🇺🇦 Слава Україні! moving to Blue Sky Social https://t.co/unjXNtGmnG",twitter,8864,8439,26311
twitter/1255064083453349889,退推,左人 退推了,twitter,39,116,231
twitter/1789146472459685888,haid🇨🇳🇹🇭,冷眼看世界,twitter,290,182,5253
twitter/2360832798,Sr. Gobernador,"",twitter,8016,7275,689680
twitter/2327278399,JC Collins,"Geopolitics, macroeconomics, crypto, philosophy, history and resource mining. The world is restructuring itself in our lifetime. Understand the change.",twitter,3401,30950,17226
twitter/70742961,Nicole,hardcover and ebook - buy now! https://t.co/EkbBiOdZdi (pro bono Xopinions are mine and not yours or anyone else’s),twitter,4837,13099,2767
twitter/20411450,公民行動影音紀錄資料庫,這是公民行動影音紀錄資料庫的推特帳號，立即加入了解台灣社會運動大小事。目前由@benla跟@Portnoy更新。,twitter,1183,10324,14821
twitter/1477399328830414848,baddecisionsimulator,"To err is human. but, c’mon. Type 1 error for your Type II Diabetes.",twitter,763,578,21790
twitter/1410421074785886213,Giuseppina,"Animal lover, chef, political/ news junkie. 🇨🇦  #StayWithUkraine🌻",twitter,3137,3379,228822
twitter/1048146718011740161,贺江兵,香港《苹果日报》专栏金融作者、川普保守主义以及经济金融研究者。,twitter,45,178101,26219
twitter/2260170266,Mariia Zolkina,"Head of Regional Security & Conflict Studies, @dem_initiatives. Associate Fellow at @lseideas. Expert  on 🇷🇺war, reintegration & wartime diplomacy.From Donbas",twitter,1054,21949,3255
twitter/983041847076507648,DD,"Not•A•Bot, Not•A•Bot, Not•A•Bot•Bot•Bot *Vulgarity will be Blocked*",twitter,3488,875,54539
twitter/1617266210718244864,Intel Net,Covering News and Politics from around the world.,twitter,116,6355,37331
twitter/1518666649729003521,Leesa B. Sarcasm,"#TheLeftRuinsEverything Need I say more? To all of the cultists of common sense, please follow. we are the USA LOVING, MAGA🇺🇸🇺🇸We stick together. 🚫porn🚫DM",twitter,7755,7067,38437
twitter/1170759331719127041,Réalité Actuelle,"",twitter,23443,75064,17044
twitter/1752383215460077568,逗🐸小能手,曾经在奥运会的逗🐸项目，获得冠军,twitter,210,326,9734
twitter/937182558541922304,IamChrisChampion 🐳,"Master connecter investor & passionate human. #Bitcoin Health, Founder Champion Capital / Champion Ai / Champion Experiences",twitter,6800,6907,151670
twitter/1177812850586161154,😷simonfgor😷,Fight for freedom 🖐🏻👆🏻 Stand with Hong Kong 🇭🇰 HKers will never surrender 我地真係好撚鍾意香港#FollowbackHongKong #科勞手足 #互科手足 #HomeKong,twitter,2512,5850,9442
twitter/1782240141589037056,春天花会开（互）,"行万里路带你看丹朱大地 欢迎大家互关,互赞，互相评论，必回（互fo）Follow me 100%。",twitter,3777,3444,880
twitter/3997243169,Chairlift Capital,Technology investor,twitter,1458,12912,10002
twitter/548895923,Natalya Murakhver,Mother| Immigrant | Open Schools Advocate | Children's Rights Champion | Film Producer | Forever Fighting to @rstorechildhood  https://t.co/lDJAb5ejd3,twitter,4303,7468,17823
twitter/1770850797879779328,MartineD,"French by birth, Polish and by ancestry, American by choice. Dems have lost their collective mind. MAHA MAGA is  commonsense. Let's make California great again.",twitter,1452,1592,31188
twitter/37190937,The Redheaded libertarian,HOST @SpacesXJosie @Timcast • 1776 Autodidact • Soccer Mom • “Vividly Vulgar” -NYTimes • Do No Harm But Take No Sh*t • Bookings: hello@renegadedc.com,twitter,1871,877634,181176
twitter/1467159210320445450,Parrhesia,“Gwell fy mwthyn fy hun na phlas arall” - “Better my own cottage than the palace of another”.,twitter,962,1200,27860
twitter/1308279870473015296,Moon,🇵🇸✌️ 🇷🇺 ✌️ 🇨🇳✌️🇮🇪✌️🏴󠁧󠁢󠁳󠁣󠁴󠁿  ☪️✌🏼☮️✌🏻✝️. Retweets R Not Endorsements. All views are personal. Follow my backup @Moon_Crater2,twitter,5720,2576,117919
twitter/45580719,Hassel,民国遗民，去满中。 白纸推号必办 致歉在先了,twitter,1260,777,21792
twitter/280461866,Thandiwe Newton,Mother,twitter,976,147887,8199
twitter/2159510411,Tina Romano Freda,NO DMS👠TRUMP GIRL🇺🇸ULTRA MAGA🇺🇸MELANIA ❤️🇺🇸VOTE RED🇺🇸 DEPLORABLE ME!🇺🇸 Followed by Sen.Elbert Guillroy & James Woods,twitter,19522,20447,236807
twitter/28803986,🏴‍☠️ Bob Lawrence 🟦Obama #1🟧,"NYC,#science,Coder,History,🏴󠁧󠁢󠁳󠁣󠁴󠁿BizOwnr,Atheist,#BLM, Antifa, 60s R&R, 49ers, #USMC, #Dogs,#Cats, Pro♀️ Rights, #LGBT #FBR  same name on https://t.co/7LVQTP2nwF",twitter,63040,76255,80034
twitter/1362898716521340936,Irregular Patterns,"Record label. Not defined by traditional symmetry, art first, not for profit. https://t.co/8z86Ch7wTm",twitter,444,475,1590
twitter/112690339,朝日新聞国際報道部,朝日新聞国際報道部のアカウントです。注目の国際ニュースの速報や連載、動画といったデジタルコンテンツのほか、世界中に散らばる特派員のポストをリポストして紹介します。,twitter,14945,129857,135818
twitter/1603177812898086912,LDamien🇺🇸,"",twitter,2623,1577,39263
twitter/1661501417171873794,Thumbalina,Fearless untrained cybergranny…beware! Follow me to the funny farm where we can all be well. JESUS lives! TRUMP card wins! WWG1WGA. LOVE your neighbor. ♥️ 😜,twitter,7193,4223,60486
twitter/1212414489435312128,一个人在梦中,"",twitter,5332,319,16335
twitter/1120815749654818816,KBS 🇨🇦,"",twitter,1375,687,35958
twitter/2562164670,Gloria G,"From Chi Town to Vegas Retired, grandma, great grandma.  Proud Democrat!  Resist,",twitter,7453,7089,33193
twitter/1221624043524091904,自由联合党™,"The newly established Chinese democratic party supports Ukraine and opposes dictatorship,we with armed opposition. No matter where you come from, join us！",twitter,629,2308,10179
twitter/1554481011186364419,waitwill,"",twitter,129,6,416
twitter/1788878845153775617,wangzai,上的厅堂，下得厨房，耶耶耶! 一起互关互赞呀~ 翻翻书籍，看看美食，赏赏天下奇闻异事，好不惬意~,twitter,1170,1481,1158
twitter/1554698412427137024,古丽娜尔,新疆有一种绸缎叫“艾德莱斯” 新疆有一种姑娘叫“古丽” 我就是那个穿艾德莱斯与你分享美好的古丽娜尔,twitter,5951,19410,3220
twitter/855283369168429060,Vivian,我就是一個存在，在真善忍中存在： 过去、现在、将来、永远......,twitter,1375,1855,24937
twitter/1656308921903071233,Krista Lee,"Happily married Floridian, 🌴😎☀️#Desantis conservative 🇺🇸💪🏼 #DesantisDelivers #TeamSanity #StillWithDesantis #LWRmanateecounty #BillsMafia BUFF▶️NC▶️FL",twitter,3873,3371,17632
twitter/423070859,delaynomoar 🇺🇦 #FuckPutin,寧為玉碎．不為瓦全 | “Those who 'abjure' violence can do so only because others are committing violence on their behalf.” — George Orwell “Notes on Nationalism” (1945),twitter,1620,593,4414
twitter/246910283,Marilyn Robak,Senior Producer  CBC North,twitter,325,891,5885
twitter/129469771,Lobsang Yangtso བློ་བཟང་དབྱངས་མཚོ་,Senior Environmental Researcher @ThirdPole Network | PhD | JNU |Climate Change | Tibet | Himalayan Region | Water Security 💦 | Advocacy | Nature Lover 🌼,twitter,824,2022,286
twitter/1478700922158993410,逝然～,"",twitter,541,1851,43430
twitter/12030422,Adeola Fayehun,"Journalist, satirist. Watch my satirical show on African politics:   https://t.co/8e58kToIvJ",twitter,475,122500,9273
twitter/1594161680899973120,JustAmerican,"🔥🌵Yes when I type in Caps I am yelling! Red, White and Blue - Just an AMERICAN that is Saved by Grace and Kept by Faith.  NO DM'S OR PORN = BLOCK",twitter,4458,3940,106587
twitter/1672903868454424576,🍾🥂🧁🥐🍫Ⓞⓢⓨⓐⓢⓣⓐⓡ🌏🕊️🤝🕊️🌏,優しさを感じられる人と繋がりたい💟☮️🌏@Eles26💝@ElesitaDuran💝@wa_291💝#circleofpositive💃🌏🕺 @florchicana💝 #AmigosD @mamiRD_ 💝SÍGUENOS 🔃💟 #1DDrive @DianeElQueen💝,twitter,5323,6471,13728
twitter/1464102074854297600,长安寂寂今何有？废市荒街麦苗秀。,istj，泛支黑。 粉蛆、中华胶、猫左勿fo赶紧滚。 支持台湾独立抗争，但是台湾绿蛆和希望被统一的同上。,twitter,3073,531,3782
twitter/1312506304087298049,Sam,conservative #culture christian #,twitter,161,88,1890
twitter/255299186,SOWHAT,這個操蛋的世界還可以再烏煙瘴氣一點麼？,twitter,436,143,2277
twitter/1839880737069191168,赣D行者（互fo必回）,"喜欢越野、露营、旅行、一半人间烟火，一半山川湖泊 A prodigal son who likes cross-country, camping and traveling, half of the human fireworks, half of the mountains and rivers and lakes",twitter,7119,4756,53
twitter/20418841,Nathan VanderKlippe,Globe and Mail correspondent.,twitter,2850,20370,8004
twitter/1419458608283021312,Jim Michael,#MAGA #Patriot #Conservative #LetsGoBrandon #AmericaFirst 🇺🇲 #USA #USA #USA,twitter,9588,12066,238298
twitter/1241893833861812224,Jenny,"",twitter,1918,568,76316
twitter/37198423,Everyday_CA_US,"",twitter,2693,497,33952
twitter/1644683106,Alberto Petroccione,"Il coraggio è difendere certi valori sempre e comunque,pur sapendo di apparire scomodo a chi dice di condividere le tue idee.",twitter,43436,42846,378681
twitter/1320656142,Brett McGurk,Former WH Coordinator / Presidential Envoy. Served four presidents. Now @Kennedy_School @lux_capital @CNN @N7_initiative,twitter,3112,231042,5878
twitter/1595846311978635264,XY,"Jesus said, deny yourself, take up your cross, and follow me.  ********************  What part of deny yourself don't you understand?  Matt 16:24  Romans 12:1-2",twitter,341,304,19779
twitter/930595435948867584,💧Paulkaz 🧢,"",twitter,1172,982,34516
twitter/590847321,sat!ngh0st,"As kids we love heroes, as adults we understand villains.",twitter,375,238,11477
twitter/1643389928183562240,TPB 🇺🇲,"Classical Philosophy Entertainer, Natural Law, Independent Voter, Pro-Common Sense, #GoBills Charlotte Flair is the GOAT",twitter,27777,33615,25629
twitter/769217642242637826,Don Hodson,Lawyer | Tweeter | Frequent User of Truth as a Defense ✝️ 🇺🇸,twitter,5051,3957,18089
twitter/1605332272575651840,Helen M,Capitalist pro American patriot woman dog lover Proud resident of the free State of Texas no DM’S please,twitter,9765,9930,72976
twitter/12034642,David Akin 🇨🇦,"Chief Political Correspondent. Global News. More active on Mastodon, Threads, BlueSky, IG. Subscribe to my newsletter! Click link!",twitter,3957,94963,208015
twitter/1245843601390817281,Alastair Stewart,"A fascination for news, with a love of balance. Presenter @GBNews. Agent Anita@anitaland.com",twitter,2054,77930,88356
twitter/1412601077510426628,潜水艇2020,"victim from ccp , love hk, love miles ,love america",twitter,1149,6625,8956
twitter/870382929771409408,Joseph,The perverse of heart shall be far from me; I will have nothing to do with what is evil.（Psalm 101：4）,twitter,352,414,3806
twitter/1244115594703601666,新民,大家好，我是愛你們❤的新民。俗人一個。希望我們中國人早日過上自由體面有尊嚴的生活。身為華人要自尊自愛，為華人的地位努力。身為華人卻反華的人，對不起祖宗對不起後代。做優秀華夏子孫，給人力量給人希望。,twitter,922,12978,24200
twitter/1651202505127391233,SNGL,"内容多样，不太正经，漏粉请私信或留言LED car light,auto light,fog light,headlights#互粉  #互fo  #相互フォロー  #相互100  #followback  #FollowMe  #팔로우미 https://t.co/oCD085tx9L",twitter,3032,3156,3434
twitter/1396156609,pin fan,碎片化内容分享，懒到极致的人 https://t.co/Qt57QJZOjf 资源分享频道：https://t.co/7RXy2ZAoJO 📖电子书合集👉https://t.co/vUZXhphQVK,twitter,1278,5634,9803
twitter/1537445253493719041,普大衛💙💙💙,running,twitter,561,502,81801
twitter/2511842161,KenCheung,祝願所有愛中国愛共產黨的都回到中国去🙂,twitter,3744,5230,44818
twitter/1536281756235890688,レミントン4th,約1年間氷漬けになってました。 改めてよろしくお願いします。 れいわ　維新　他の左翼政党はフォローしても即ブロック対応してます。 あと投資　副業　エロ垢　ロマンス垢も即ブロック対応です。 総ブロック数5000垢くらいかな。,twitter,14260,21177,2093
twitter/1731323765177409536,Allen,#1A #2A #MAGA I VOTE #TrumpVanceMAGA2024  #AmericaFirst #TRUMP47 Only 2 Genders. Others Go Seek Mental Help.  Arrest That Treasonous POS JoeBiden  #IFBAP #IFBP,twitter,10188,10040,33708
twitter/2209853149,Mark Kalafatas🇵🇸🇮🇷,"Attorney, engineer, veteran, chess master.  'I fight fascists because they are fascists.' - @ChrisLynnHedges",twitter,1067,2945,65570
twitter/1414442499226038272,董墨,"",twitter,1064,1954,2302
twitter/565686132,Cole Grinde,"PNW Based 🌲- Investing To Earn My Time Back- Options, Stocks, Dividends, Value- Financial Nerd- Fundamentals - Brick by Brick 🧱 - $TSLA investor. ⚡️",twitter,2072,27826,105268
twitter/1603766446445760512,善如界2.0,新中國聯邦公民，爆料革命上海農場戰友，（原加拿大圓成農場戰友）修習大乘佛法🙏，持不殺生戒🙏，自願加入新中國聯邦的滅共事業！致力光復大陸實現一人一票選舉的自由民主法治憲政政體！ 第四個推特，上一個善如界1.0又被永久封鎖。,twitter,7500,2307,22873
twitter/1798621475014090752,Photographer Alex🇨🇳（互fo💯）,热爱祖国，分享美好，欢迎互fo，漏关或需点赞可留言提醒，黄推勿扰，谢谢。,twitter,2104,2033,790
twitter/1343417951949611008,Joe_S_Pure🩸,"CONSERVATIVE/CHRISTIAN🇺🇸✝️ PRO-GUN, PRO-LIFE, PRO-TRUMP VACCINATED BY THE🩸OF CHRIST 🚫DM @Joe_S_Pure123 back up @Joe_S_Pure on TS #TRUMP2024 #PUREBLOODAF #2A",twitter,56930,90652,102601
twitter/1252164470421499910,Frik,🇿🇦,twitter,7485,4508,23037
twitter/1032376689383428096,October Ferguson,hobbies: writing/art. My writing is free on the Internet. Secular humanist,twitter,31319,29756,224183
twitter/1518797798208118784,William Sarber,"MAGA is a goal, not a cult. If it was a private club, I’d be a member. No illegal aliens would be allowed. 🇺🇸",twitter,10947,24676,7714
twitter/1485899621461233666,dreamwalker1010,"热爱游泳，共产主义者，无姓之人，实况足球，天文学，占星术爱好者，喜欢自然美景 Loves swimming, Communist,Mr nobody, live football, astronomy, astrology, natural beauty",twitter,0,710,5879
twitter/28816518,Yannick Comenge,#influencer #coach #hypnose  Chercheur en microbiologie   Humour et Satirique avant tout,twitter,4024,2980,46865
twitter/28817015,Russel L. Honore',"LTG. U S ARMY Ret.2008 as 33 Cdr First Army JTF Katrina Cdr.Leadership/ Public Speaker , 3 Books:Survival,Leadership In New Normal ,Don't Get Stuck On Stupid",twitter,3705,109397,69974
twitter/1489359865629876224,Honeybadger@NobodyButMe🇺🇲🇺🇲,"🇺🇲 🇺🇲US Navy Vet  follower of Christ, America 1st.  Trump 47 ❤️ Freedom isn't free 🇺🇲🇺🇲 Back the Blue 💙 MAHA MAGA 1A/2A🙏🙏",twitter,26226,26047,109771
twitter/79149224,Matthew W. Mosca,Historian of early modern China and the world.,twitter,1050,2666,968
twitter/2713172484,Infectious Diseases,Infectious Diseases and their global story,twitter,9206,40995,99263
twitter/736989573201301504,Cari Kelemen,"If the world stands against me, then I stand against the world. - Athanasius of Alexandria",twitter,12139,183938,110734
twitter/1586435694691598339,Trashbuster,🚫DMs! Original Deplorable who stands with President Trump. *IFBAP* Sensible values with patriotic spine. Paid my dues! MAGA MAHA 🇺🇸🇮🇱🇺🇸 #FuckCancer,twitter,3864,3833,40161
twitter/1286059544708292608,Deciphering Politics. Descifrando la política.,Analyst. Analista. lawyer  . Abogado Reynaldo Vasquez +505 5773 0322,twitter,2673,705,32504
twitter/1353181687799181312,吾知吾爱,有心为善，虽善不赏；无心为恶，虽恶不罚。,twitter,358,317,1674
twitter/1426383194836791299,Tanya Ro,kamala Harris 2024/ Never going back 💙💙🇺🇸🇺🇸 🥥Wife/mom/ Grandmother -  loyal  Democrat loves freedom #Ihateproject25 #Women Rights  Never Donald J Trump,twitter,7256,7039,13797
twitter/616021858,proud grandma,I love my Carolina Panthers I'm a proud grandma of two grandchildren they are 37 days apart vote blue 💙💙💙💙 I stand with Ukraine,twitter,3492,1428,47899
twitter/1542381107735568384,FreeHeFangmei何方美,何方美，女，1985年出生，贵州遵义人，居河南新乡辉县。网名“十三妹”，是“疫苗宝宝之家”维权团体发起人、人权捍卫者。2020年5月，因其不断发声请求国家立法解决疫苗问题而在北京遭遇强迫失踪。同年10月，因辉县政府阻挠其带疫苗致残的女儿出去看病，对辉县政府招牌泼墨抗议，被刑拘。目前，何方美遭判五年六个月。,twitter,247,1528,98
twitter/20430776,Russ Bateman,Intolerant of fools and sycophants. Despise empire building hegemonists.,twitter,1461,908,40880
twitter/1351359893899382786,Miss Hornbill🐦（fo👏🤩）,"Sharing the road you have traveled and the world you have seen has nothing to do with nationality, race, beauty and ugliness.",twitter,4737,2445,8037
twitter/1839312019855650823,Rydercc64 🇨🇦🪶🐾🐾🪖👢🐕🐈‍⬛🐾🐾🇺🇦🌻🏳️‍⚧️🇨🇦,"Moved back to Canada 🇨🇦  20 Year Military Vet. 1 tour in Iraq,  2 tours in Afghanistan  #AnimalRightsActivist #FuckTrump  #SupporterofUkraine  🟦🟧",twitter,2254,8610,14474
twitter/1269933414691422208,rose,只看不发表意见更不涉及政治,twitter,425,142,1622
twitter/1345832168,AntrimHill 🇺🇸🐸,"🇺🇸 MAGA/MAHA 🚫 DMs. 🚫 crypto. Believer in Christ, Patriot, 🐸, America First, attorney, NCSWIC",twitter,12110,11245,24230
twitter/1234211504796422144,Bart Maes,Advocaat maar X op persoonlijke titel. Vader. Rechts conservatief. Extreem anti links. Klimaat verandert altijd. Steunt onze boeren. Vrijheid=alles. RP≠like.,twitter,9679,40134,177802
twitter/1200261298899939328,Fight For Freedom 心の風景,情報を精査し良い未来を求め思考する事が大切。我が国の今は、多くの尊い命の犠牲の上にある。先人達が築いてきたものを私達の代で終わらせてはならない。感謝を自らの行動で示していきましょう。#StandWithHongKong #FreeInnerMongolia #FreeUighur #FreeTibet #台灣加油,twitter,1623,3281,13427
twitter/1182634451873853440,愛咋咋地,素质低，气量小，对芝麻蛆以及对作弊视而不见的杂碎们动不动就开骂，川黑别来招惹。 以君子之风待君子，以打狗棒对傻逼。,twitter,429,88,654
twitter/1516867704564719623,Brian Bowen @ ColR,Writer/Film/TV/Producer/ Maker and Collector of Art  @FilmbackersX           https://t.co/GRLQ01rQf0,twitter,5404,6227,53820
twitter/1531143269131857920,Alibin（FO 100%）,"❤️ FO to fo！Like to travel beautiful food, pictures from the Internet and casual photography, invasion will be deleted。🤗🤗! Follow back。❤️ FO to fo",twitter,2670,2493,1024
twitter/1361449379639533571,Tghat ትግሃት,"Chronicle, document and analyze the war on Tigray,  and tell the Tigrayan story.",twitter,72,58138,2965
twitter/20433493,Adam Longo,📺 News Anchor/Reporter @7NewsDC 🟢Marathon runner & IRONMAN triathlete 🏊‍♂️🚴‍♂️🏃🏼‍♂️ 🟢President @capitalemmys 🟢Alumni 🔀 @forkunion & @merrillcollege,twitter,6114,10398,27593
twitter/1733885364576653312,JAC,Air Force Veteran who loves America and drives truck for Americans! I don't take crap from anyone!  #MAGA #MAHA #AmericaFirst NO DM's!,twitter,8467,8595,55081
twitter/1700486551602421760,JW Mason,I'm posting on Bluesky these days.,twitter,1706,3207,1673
twitter/37211185,George,Thank god I'm a country boy! 🤠,twitter,334,299,12838
twitter/1718619454320656384,豫东小哥 （新号 真成）,"",twitter,302,126,338
twitter/1260823683947364352,Ares,No one is taking away our guns. Multi-millionaire.  Better than you.  Smarter than you. Anyone with a Ukraine or Taiwan province flag is a moron.,twitter,57,62,3501
twitter/1259770583736188928,ALPHA GIGA ASIAN AMERICAN 🇺🇸🇺🇸🇺🇸🇨🇳🇨🇳🇨🇳,A FULLY STRAIGHT TALL STRONG TESTOSTERONES  NATURAL MALE OF MAN WITH BIG COCK AND BIG GUTS AND BALLS 6ft1 188lbs 6inches 100% Asian. and #AMWF 🇺🇸🇨🇳🇰🇷,twitter,790,127,3101
twitter/1285683695949475840,Leoh,"There is no fear in love, but perfect love casts out fear because fear has punishment, and he who fears has not been perfected in love.",twitter,389,59,124
twitter/1503060229646438408,NickyP.base.eth 🇺🇸 ☮️,"Don't Believe the Hype. 🇺🇸🇮🇹🏴󠁧󠁢󠁳󠁣󠁴󠁿 Real estate management, construction and general mechanic. Jack of all trades, master of some 👨‍🔧👨‍🏭👨‍🔬👷‍♂",twitter,2390,851,16020
twitter/1251071803197321221,吉田康一郎,日本の安全と繁栄を願う。「育児支援と防災緑地と平らな歩道の中野を創る会」代表。元都議2期。H22年、都青少年条例案に最初に反対し否決に導く。同年、都議会史上初めて朝鮮学校の補助金を削除。H24年、都に初めて複合災害時に０m地帯が水没する恐れを認めさせ、対策を始めさせた。３つの社団法人役員。商店街会長。防災士。中野区議。,twitter,8386,99081,30249
twitter/3308769175,彦china,佛教徒，无业闲坐。亲眼见过神，见过鬼，见过观音菩萨。 感叹人间最可怕的是自大愚痴，人间最珍贵的是互助共赢 行动上信奉因果现报：你有礼貌，我比你更有礼貌，你真诚，我也真诚待你，你若满心怨恨，我让你生不如死，你若出口成脏，你草死你全家。 对一切善，以善回报，对一切恶，加十倍以报，是善也。 佛法，科学，辩证法，殊途同归金光道,twitter,469,1519,25723
twitter/867446123623002112,Daydream Believer,Hard working All American,twitter,1759,1238,31900
