id_u,name,intro,platform,following_count,follower_count,posts
twitter/1818554224097312768,小爱同学（互FO互赞💯）,一个热爱生活girl👧爱美食爱购物爱大笑爱碎碎念（部分图片来源于网络，侵删）,twitter,3768,5944,2118
twitter/1582873220960595968,Hannah（备用号）,有发现美的眼睛，温婉的性情，就是脾气有点倔😁,twitter,115,417,1767
twitter/1349421378,Mike L Barber,"Husband • Father • 2nd Career Artist • Don't mistake kindness for weakness; often, it's strength, free from hate • No DM • Be kind • Trump 16,20,24 MAGA",twitter,7330,7566,11428
twitter/1724438516996747264,Quanghoa Doan,"I am a construction engineer.  I know about computers, art, engineering...",twitter,660,40,49
twitter/40798726,Zellux Wang,@zellux@mastodon.world,twitter,676,2675,8745
twitter/2683210415,Lady Lawson of Galloway living in Nerja 💛 #FBPE,Retired. Brit/Irish. Living with Covid & Brexit grief. Ex SpAd. Wokey. Find me also on: https://t.co/3Ik5e9r5pg No DMs #GetBrexitUndone,twitter,11426,11270,48557
twitter/835714452842409986,李奶奶不是你奶奶,人心惟危，道心惟微； 惟精惟一，允执厥中。,twitter,450,72,1192
twitter/948234516195295232,Alan,拒绝意淫前朝,twitter,149,338,3182
twitter/865076341040832512,帆姐,萬般帶不走，唯有業隨身。   時光過客，匆匆旅人。 不糾結過去，不妄想未來，關注當下的每一時每一刻，諸惡莫作，諸善奉行。,twitter,1028,6658,14899
twitter/767169331713105920,Aarun Ha,"China has shown the world through its concrete actions that it loves peace, does not fear power, respects each other and shares the fruits of development",twitter,827,711,16588
twitter/1248759402,Fabuliner17 🌊🇺🇲🏳️‍🌈♀️🇺🇦🇺🇲🌊,"🧜‍♀️Basking in the endless sunlight, fathoms beneath the sea, behold there lies the mysterious & elusive Siren of the Sea. 🎯Follow🦋@fabuliner17.bsky.social",twitter,20159,20038,157967
twitter/994208371040337921,litz tsong（利兹）🏳️‍🌈🏳‍⚧,MtF(post surgery)/193cm/94kg/psychopath(schizo)/paliperidone&quetiapine user/ASD/上海本地人/对象 @misncandy 个人群（personal group chat）：https://t.co/16lZFMyT6P,twitter,1905,2785,12568
twitter/144828012,Mark Walters,"Archaeologist @ The Trust for Welsh Archaeology - Sound & Music, Photography, Wildlife, Botany, Palaeontology, Astronomy, Art, LiDAR, Ancient History & Coinage",twitter,4824,9138,20895
twitter/1044811174137786368,Join Independent States on Earth,在时间的长河中留下的只有文明的瑰宝，一切尔虞我诈，争权夺利都十分可笑   Only the treasures of civilization are left in the long river of time.every scam and the fight for power is very ridiculous,twitter,438,51,6726
twitter/1168816050592313344,🐰 جانار مۇنان,ئۇيغۇر قىز 💃🏻 جۇڭگولۇق 🇨🇳,twitter,199,610,2527
twitter/1235664321344090119,LA 💙 SassyPants (🔥),*MARRIED* - I'm just back 2 troll Fuckface. 😂 Profoundly Pisces • Snark Savant • Sugar & Spice & 90% Nice 💙TG💙  https://t.co/g4fyRwcKHS,twitter,16823,18839,84084
twitter/141464223,成逊 🇨🇳🇭🇰🇲🇴,90/中共党员/北京土著/坚决拥护中国共产党🇨🇳/信仰并学习马克思主义/北京大学毕业/中央国家机关工作/上帝耶稣分不清/中国已进入新时代/幸福都是奋斗出来的/知道海外民逗反华反共是因为融入不了国外社会又错失了国内的发展，心理不平衡/我就喜欢你看不惯我又干不掉我的样子/酌一杯佳酿飘远方，胡同里酒香醉人肠🍺,twitter,89,436,707
twitter/149852919,Offroad Artist 🇨🇦,"Father of an amazing young man with down syndrome. Husband, grandpa. 100%  If I say 'Go Habs' you definitely need to up your game but not blocking you for now.",twitter,2610,975,29613
twitter/1117589033176240128,mountsunlit,"重慶人。自由人。普通人。 Love Basuria & Against CCP(Chinese Communist Party). Believe in God and Freedom. Slavery China falling apart, Liberty to all brave souls!",twitter,2354,868,11323
twitter/99521795,ひで2022真実を追求,世の中不思議な事が多すぎる！一人でも多く世の中のおかしさに気が付く人が増える事を願い、都市伝説と言われる情報を追っていきたいと思います。都市伝説やふいに見つけた面白いネタもつぶやきます。信じるか信じないかはあなた次第！毎日楽しい投稿をしますので是非フォローをお願いします！,twitter,15771,159027,27516
twitter/1719767650983919618,别开枪自己人（互fo）,小粉一枚，欢迎互fo，部分转载，若侵既删。（最近限关注😓，等等我😁，一开就粉🥰）,twitter,15601,15378,2462
twitter/1237358740489175040,FireDancer 六四天安門,日本の国を守りたい。メディアが真実を報道しない時代だからこそ、積極的に情報共有することで「なにが正しいのか」を見極められます。モンスタークレーマー化し、隙あらば日本を破綻に追い込もうとするメディア＆左派を座視できません。 以下中華除け呪文。很多中国人在六四天安门事件中丧生于共产党。彭立發　四通桥,twitter,18688,25548,29504
twitter/7247782,Jim Tsao(Cao)曹立民,"",twitter,781,541,33522
twitter/186510978,VP Mike,Die hard Leaf and Steeler fan. Please dont DM me unless you are giving me cash.,twitter,12420,19547,83868
twitter/426678951,Jeff Cunningham 🇺🇸 🇮🇱🎗️,2019 Telly Award: Putin’s Enemy documentary. Taught journalism at @ASU. Ex-Forbes publisher. CEO of Musk’s first startup.,twitter,4710,5527,74849
twitter/7248822,guyu,Former Jack Ma PR writer 🎙️ | Financial Times alum 📰 | Astrill VPN co-founder🛡️ | Miles & points enthusiast ✈️🏨 | Proud Beijing local |,twitter,2353,2109,8947
twitter/847058478145257472,Dk.Jasper,Anarchists，Any government is evil and needs transparent supervision!𝕏Ð,twitter,537,71,1035
twitter/2423168293,要 友紀子☂️,☂️セックスワーカー団体SWASHメンバー ☂️実演者地位向上委員会委員 ☂️夜職の専門Youtubeチャンネル「夜の学ViVA」メンバーhttps://t.co/G9mU7pEI8s ☂️活動日記始めましたhttps://t.co/CJbVx9ZxRY,twitter,6016,20337,17914
twitter/586063142,WEI Daily 📸,"",twitter,266,997,2690
twitter/1819349033795653632,Jackson2244,"💥🇺🇸💪2016 Fl Team Trump Captain, 2020 FlCampaign Fundraiser, Dog 🐕 lover, Fitness, health, suspended 4 x for telling truth since 2015 STARTING OVER AGAIN 😱",twitter,20243,19051,147285
twitter/1412070880935440387,DreamyTechGirl 🌺🦋💙,"💙🦋🌺 Step into the digital world with me - tech trends, gaming, & recipes await! 🚫 No porn, 🚫 No DMs, just good vibes & adventures! 🌺🦋💙",twitter,37077,83578,44433
twitter/1228909279609905152,todt,"",twitter,302,570,5127
twitter/141468904,Creagen Dow,"That one guy from some movies & TV you might have seen. Or not. The Big Bang Theory, Rizzoli & Isles, Castle, Geico Horror Movie commercial, etc.",twitter,137572,162414,4253
twitter/1584309528,Nasser Mashni,"Settler here, refugee there. Desperate for justice in this colony and in Palestine, President @APAN4palestine. Ztrolls will immediately be blocked.",twitter,364,8515,5142
twitter/628008400,道听途说,生活其实很简单,twitter,297,482,11344
twitter/1617864313,Leexiaopa,"",twitter,2649,773,10413
twitter/928224589661970433,C-H-E,"“Fire🔥🔥🔥 is catching! And if we burn, you burn with us!” #FiveDemandsNotOneLess #StandWithHongKong💪🏼💪🏼💪🏼No matter how hard it is, I m going to make it",twitter,453,334,514
twitter/1000273831758581760,Suse 🏴󠁧󠁢󠁥󠁮󠁧󠁿✝️,"Dyslexic, apologise for my grammar. love my country, Christian.🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿 NO DM. Reform party.",twitter,18365,17690,39577
twitter/133081348,Daniel Marans,"Political strategy and communications.  Formerly Whitney for Mayor, HuffPost reporter.",twitter,13933,20892,1435
twitter/859740400747028480,花香,"",twitter,2326,889,23774
twitter/141470251,Tathagata Roy,"Right-wing Hindu thinker, writer, iconoclast, social media influencer. Former Governor. East Bengal Hindu ancestry. Bharat Mata ki Jai",twitter,384,184368,74426
twitter/1158629048374956032,客旅 Sojourner in this world,一个天路客 A pilgram,twitter,11784,13269,8343
twitter/970589618742554625,Dongmei,拨开迷雾见晴天，晓的真相明是非。,twitter,582,2631,4326
twitter/200190828,ななしき,自己紹介は面倒くさいっす,twitter,185,32,708
twitter/2699996125,BIG ORANGE SOLDIER,I bleed 🟧⬜️.Tennessee Volunteer fanatic.BIG🍊 🏈 🏀 ⚾️.🟧GOVOLS⬜️ #GBO 🇺🇸M🦅A🦅G🦅A🇺🇸💥Retired US Army Soldier. 🇺🇲 🪖🎖https://t.co/5LUddLeQn6,twitter,13087,12858,10780
twitter/802890486025306113,Communist Party HK,Let our great proletarian 香港共產黨 Twitfeed glorify the accomplishments of all patriotic compatriots in the Special Administrative Region!,twitter,357,1123,1425
twitter/1650848760308563970,Tim Boyer - Still a Conservative,"constitutional conservative and Southern Virginia country boy. husband, daddy, born again christian, and everything else the Communist left hates. #DeSantis2024",twitter,926,1266,14834
twitter/1513168696830738439,Inevitable Andy 🌊🇬🇧🇪🇺🏳️‍🌈,Pragmatic Lefty. Woke. Tories/Reform loons/brexiteers won't like me. #ProgressiveAlliance #FBPR #RejoinEU. Adding me to a list without asking gets you blocked.,twitter,6057,22843,77512
twitter/1226796926839873537,布鲁克林他爹,有一定的毒舌属性，慎fo,twitter,392,2363,12079
twitter/586068461,حسن الطاهر بوعلي ⚖️,public figure,twitter,938,26199,154558
twitter/879670364,にわかサーファーのどうでもいい中華ネタ,マルチリンガルにしてにわかサーファー、ヴェネチア国際映画祭受賞作品主演 アメリカエミー賞ドラマ俳優、節約、ノマドアイテムの情報なども発信,twitter,166,1641,51395
twitter/1348038758839406592,ROBIN ⭐️ Get Loud America 🇺🇸,@OutLoudNews @MalcolmOutLoud @RealBookerScott  @laralogan @ScottBaio @DineshDSouza @BuzzPatterson @GeorgePapa19 @michaeljohns @TrevorLoudon1 @atensnut,twitter,8687,15422,151722
twitter/116307181,Andrea Vance,"Northern Irish journalist. This Is How It Ends documentary. Author of Blue Blood, the inside story of the National Party in crisis.",twitter,1821,14727,27258
twitter/65146567,Human Events,Established in 1944. Back in 2019.,twitter,530,132186,32770
twitter/321563970,Jess Calarco,"Sociologist. Author. Bylines in NYT, WaPo, Atlantic.  'Other countries have social safety nets. The US has women.'  Merch coming soon 🔥",twitter,6251,38820,6158
twitter/1448298903216984066,🌻Justice⚖Now 🌟🇺🇸,Justice Delayed Is Justice Denied America Deserves Better #ForensicAuditNOW,twitter,26028,26282,262818
twitter/4201560273,YUSUF KOMEH,"Critical Thinker, Welfarist, MSc Stat, MSc Econs, PGD Stat and Cert in Soc Stat. Always willing and ready to Learn, Relearn and Unlearn in every aspect of Life.",twitter,735,317,8885
twitter/785327755214725120,Jeff Thomas Black,"#Economics, #CivilRights, #AI, #DukeMBA, #Author, 'Full Dashclosure, Awakening from the human exploitation of DoorDash Singularity'",twitter,27636,24997,148131
twitter/799533590484807680,萨沙419,爱国人士,twitter,1269,429,45280
twitter/1239812683060428802,احادیث چهارده معصوم,@ImamAli_110   🌻@savabolamal_  🌻@nahjolbalaqe_  🌻@mafatih_aljenan  🌻@beharalanvar,twitter,24425,24040,28123
twitter/1047444853,Gemma Lawrence,Author. Archer. Erratic gardener and Kung Fu novice. #Indie #Author. #History and #Book lover with an obsession with the #Tudor age. Leftie #Vegan Feminist,twitter,55996,70585,1163525
twitter/1364969340458655744,𝔸𝕀 𝕄𝕖𝕔𝕙𝕒𝕥𝕣𝕠𝕟𝕚𝕔𝕤!!!,You are the human equivalent of lighting a flag on fire and choking on the smoke while tweeting #Justice4Jihad  AI Mechatronics Developer. Find AI RUTH on FB,twitter,7302,4596,13947
twitter/1684755638940033024,丰小邑（互fo互关互粉）,"",twitter,8910,10315,726
twitter/15646547,American Petroleum Institute,"Founded in 1919, API represents America’s oil and natural gas industry. We are the problem solvers who tackle the world’s greatest energy challenges.",twitter,1641,96481,48452
twitter/1567539541,PhD Nikolić //др Николић,"📍💬 🇬🇧, 🇪🇸, 🇷🇸, 🇸🇪... Astrophysicist. Hasta la victoria siempre. Цео свет је Русија, само је Косово Србија. Е, да и НЕЋЕТЕ КОПАТИ! Bästkust republik.",twitter,1178,466,6208
twitter/1229645908624560129,SLAVA UKRAINE,For Ukraine 🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺,twitter,2722,2312,29321
twitter/946782786,manesandtails1,"The Manes & Tails Organization has been rescuing, rehabbing & re-homing horses since 1995. We also rescue other animals both Domestic & Wild.",twitter,5157,2998,99215
twitter/864243848788279300,TradeFlowHer,Trading charts to climax in profit & making strategic connections. I'm here for gains & gushing flows. Ready to play with me at https://t.co/vF3kP2MAy3,twitter,23136,22758,49730
twitter/7259302,Joe Trippi,I will post on X mostly to urge people to use other platforms.  I hope you will follow me on https://t.co/Iif9VJmdsq,twitter,7062,750791,86259
twitter/2979242392,@Matthew Betley,Marine * Thriller Novelist * Screenwriter * Recovering Alcoholic * Burn Pit Issue Advocate * Occasional Columnist * Bengals * Yankees * Nets * Dogs,twitter,6954,17158,11344
twitter/1189012748652302336,Republic Man,"loving husband, engineer,  world traveler, curious person, realist.",twitter,520,1930,7361
twitter/1635442977584607232,Bruce17,"Conservative, Constitutional Republic, MAGA, MAHA, Crypto=Nope. DM=Nope. I try to like everybody, Trump is the right answer right now. ❤️",twitter,7627,7944,32792
twitter/32425810,Marty M💙🌊🌻☮️,"Democracy is in peril!  Blue dot in Red state. #Resist, #VoteBlue #VoteLocal #StrongerTogether #FBR Opinions are my own!",twitter,28512,30112,23669
twitter/1497013790755467268,Saint Javelin,We started with one sticker and have now contributed over $2M to Ukraine's war effort since February 2022. DISCOVER OUR NEW COLLECTION 👇,twitter,468,225899,12062
twitter/1200616796295847936,unusual_whales,Stocks/Options/Crypto/Market News + Tools. Not advice  Get a bonus opening a new tastytrade account: https://t.co/wGf2ZdlXpw Discord: https://t.co/0xJ9e0ZYYG More: https://t.co/nsxZlPV0pC,twitter,2421,2465156,144880
twitter/829343966,Nabih,Middle East bureau chief for @latimes. (RT's & likes not endorsements or agreement; used to mark tweets.) Covers a lot of places. Can play violin. A little.,twitter,12899,64206,10791
twitter/1541056892713152513,🤺,没有共产党才有新中国,twitter,320,101,4124
twitter/1425156403744821253,Labubu零号,"",twitter,266,916,2374
twitter/1768295343521955840,⛩️ファイアディック🇯🇵,みんなさんこんにちは、私はにしタイワン出身、日本の文化は二次元と音楽が一番大好です、JDMも好き、仲良くしましょう、日台🇯🇵🇹🇼🤝、8964天安門事件、文化大革命、白紙運動、台湾と中国は互いに従属関係にない、反中であることは反ファシストである、世界を守るために、大日本帝国万歳🙌,twitter,7495,1045,10832
twitter/1832957776970285056,hitongliang（互fo互赞）,"带你认识更多的人文风情。嗨！铜梁。Take you to learn more about cultural customs.Hi,tongliang.",twitter,5493,4285,1739
twitter/1675473266235047938,葉子,不要将对跨性别友好的顺性别男性误认为是出于社会压力而掩饰自己性别认同的跨性别女性,twitter,448,117,95
twitter/2716781544,永远不开前门儿！,"",twitter,5380,604,1876
twitter/890158860534558721,Leaf 🌻🍃,"Follower of Christ, Master of Computer Science, Member of Cyber Division.",twitter,830,3975,4040
twitter/1793973555685711872,"Nick Durie, Alba Glasgow North",Scotland needs change. Our people are suffering. Organised people are the only force capable of defeating organised money.  Let's win our democracy. Organise!,twitter,513,603,8750
twitter/795790711,铁臂黑侠,"",twitter,564,66,549
twitter/747878978866843648,戴维,《英国观察》是max（推特@xchen62 ）和戴维共同发起创办的自媒体栏目，旨在以其多年的英国生活经历，展示英国社会的方方面面。 可加入本栏目电报群：https://t.co/e27ShkVcoD,twitter,548,16350,100755
twitter/1574112709469159426,巴菲特在巴黎,北京西城五零后,twitter,1807,1950,77419
twitter/116314469,Carlos Ramírez F.,Consultor. Economía. Riesgo político. Speaker,twitter,10935,30023,42144
twitter/1650716969673342977,枫铃,TAKE DOWN THE CCP 🙏七哥大直播文字版🙏 https://t.co/QOtOpKXg0D,twitter,2163,6073,28214
twitter/1328629313839665152,❣️良知自知❣️,不要在意 別人在背後 怎麼看妳說妳， 因為這些言語 改變不了事實 理解妳的人，不需要解釋； 不理解妳的人，不配妳解釋。  聲明：有事公開講，謝絕私信，掛血旗的別關註我，也別回復任何什麽！汙言穢語者，打聽個人隱私的一律屏蔽！  黄推别关注！否则拉黑！！,twitter,0,49480,109671
twitter/1264106787470336001,1mHongkonger!,"Reborn in 2019, a true Hongkonger! Our only weapon, our only strength is to find the truth & tell the truth! Love democracy, love animals, love like minded ppl!",twitter,598,405,9536
twitter/1693232452872122368,Logic Garden,"",twitter,329,39,752
twitter/1560193843273744385,贝贝鱼🇨🇳互fo,如果信仰有颜色，那一定是🇨🇳红！互fo必回！不回fo胖十斤，受推限，回关晚，谢绝私聊，多见谅~,twitter,4930,5341,1178
twitter/426694600,Gupperco,Small government. Live in the free state of Florida!!! #StillwithDeSantis. UCF Knights. 🐊. Check out “Great American Sitcoms of the 1950’s” In Frost I Trust,twitter,1641,1983,47273
twitter/57596040,Alireza Jafarzadeh,"Dep Dir @ncrius; TEDx Speaker; Author, The Iran Threat (Palgrave Macmillan; NY); President, Strategic Policy Consulting; On IG & TRUTH Social @A_Jafarzadeh",twitter,7459,44556,10739
twitter/1858991408993984512,Nataliah,~Truth is not subjective. Truth doesn’t change based on your ability to stomach it. Your rejection of it doesn’t nullify it.~ ✝️🇺🇸 ~INFJ~,twitter,357,548,8933
twitter/91150764,Zac Petkanas,NOW: Founding Partner of Focal Point Strategy Group FORMER: @HillaryClinton Sr Adviser; @HarryReid Comms Dir,twitter,40337,77878,2066
twitter/317643401,Ares Fan,阿扎里一个😂,twitter,1296,116,154
twitter/1669716302414356480,Bigjokerkdb2023 💙🗳️🌊,Blue Resistor. Vote Blue. LGBTQ SUPPORTER. WOMEN CONTROL THEIR Bodies. Disabled Vet,twitter,11551,11915,51486
twitter/1602328096622800896,失业观察日报,duty哥小号，失业报道采集检索。,twitter,97,37789,12522
twitter/955177974,Gray Ai,"",twitter,54,10,73
twitter/116317313,Chelsea Olivia Follett,Managing Editor of @HumanProgress & @CatoInstitute Policy Analyst. Author of #CentersofProgress: https://t.co/DGV2LNs6ze,twitter,1166,2849,4964
twitter/920877436631265280,迷路的行者,"人，本来就处于魔鬼和天使之间。 死不可怕，活着为人！ 尊严，需要靠自己去斗争！ #悲观主义者,#抑郁症患者,#失眠自救者",twitter,172,274,8911
twitter/49208583,Cindrianna 🇺🇸,Take back America 🇺🇸 👊👊,twitter,7657,8233,217835
twitter/1391498068110069765,Purple Hippy Chic ✌️,Blue Democrat ! Fuck u Felon’ Old Hippie chick LOVE MERCY GRACE is what the nation needs most ❤️ RESIST FACISM💪 Loves the BROWNS! NAZI Slayer,twitter,19109,19465,40602
twitter/1435987208134135813,Traveller Cathy,Hi. Cathy likes travelling and translating. Nice to meet you.💫 爱旅行，爱翻译🌙 很高兴遇见你✨ #FollowMe #互关,twitter,1108,1192,6709
twitter/15655247,Lily Kuo,"China correspondent for @nytimes, former China bureau chief for @washingtonpost @guardian, previously reporting for @qz in Nairobi, Hong Kong, NYC.",twitter,5216,25860,6950
twitter/1491406588975796225,Charming ～互fo～,爱种花的兔子,twitter,5490,8889,1675
twitter/1661408340440743936,Baseball’s Greatest Moments,Baseball’s most viral moments from across the internet | Not affiliated with MLB and DO NOT own content | Posts every hour,twitter,74344,279099,47756
twitter/24044209,Boots Riley,"Finishing up my new film, I Love Boosters, w Keke Palmer, Demi Moore, Lakeith Stanfield, Naomi Ackie, Will Poulter, Eiza Gonzales, Taylour Paige, & Poppy Liu",twitter,16879,172393,36999
twitter/82764535,Ivy Yang 杨方曦,Writes @ftChinese column #话语权时代 and a substack #CallingtheShots. Interested in the role of comms and external affairs in global tech companies. https://linktr.e,twitter,1843,2620,1762
twitter/15655995,RMS门下走狗,你的友善度没了,twitter,898,4810,60615
twitter/15656004,𝓙𝓲𝓵𝓵 🇺🇸,Proficient at poking things with a stick | Runner Up Citizen of the Year | 𝚃𝚎𝚡𝚊𝚜⭐️ | Chris✝️ian | MAGA| @ZookZangsten’s wife | Mayflower Descendant | 🚫DMs,twitter,66403,71515,425670
twitter/1514680635859746826,Doug,"Gun Builder/Firearms Industry Outdoorsman, gun loving American. America 🇺🇸 1st. Read the damn constitution!",twitter,4777,4489,11542
twitter/1586168800189513728,美利坚【BianTai】风景线,美利坚【BianTai】风景线,twitter,1520,1944,14443
twitter/91153898,Jeremy Duda,"Dad, husband, journalist at @axios Phoenix, longtime Arizona politics reporter, author, history buff, Simpsons fanatic. Send tips to jeremy.duda@axios.com.",twitter,3019,32667,28807
twitter/865203808204455936,互联网是斧头帮的掘墓者,"",twitter,208,322,6769
twitter/1228310137086963712,Cforcathy😷🇭🇰,嵐💚.関ジャニ∞🌈.ワンオク🎤大好き 🖐️☝️,twitter,542,276,18954
twitter/1562617944592379905,Goldencreek,"Wife, Mom. Conservative. Voted Red. Advocate freedom of speech and election integrity. God bless America.  道法自然。八字，风水，易学爱好者。福生无量天尊。",twitter,1999,859,5473
twitter/275703601,Val Biancaniello,Electoral College🥇RNC Delegate 🇺🇸 PAGOP State Committeewoman 🐘 💍 💙💙💙🧚🏼🩺✝️,twitter,15152,29321,14713
twitter/895526882073993216,法轮功真相,"",twitter,1786,5041,3035
twitter/736541901122240513,F.V.B. ChainzJoy,"In defeat, malice. In victory , revenge.",twitter,195,46,1719
twitter/2381246233,Conrad Black,"Historian, Columnist, Financier, Justice Reform Advocate, Author of “A President Like No Other: Donald J. Trump” in stores and on Amazon: https://t.co/aPhovU0Cgp",twitter,702,63534,2974
twitter/15659178,Mark Pukita,Citizen Activist • Ran for US Senate in '22 (OH) • Founder: Grassroots Freedom Initiative ('22) • I ask questions • 614-499-0599 (c) • tOSU '81 • ☦️🇺🇲,twitter,50234,111637,207634
twitter/15659248,God,"I'm into creating universes, smiting people, writing holy books and listening to prayers. They/Them Also: https://t.co/Rg5oKcKUAg",twitter,18681,51241,48312
twitter/1494381823341826057,The third saint,"Establish a new order for the heavens, seek a path for the people, elucidate the profound learning of past sages, and open an era of peace for future generation",twitter,276,1978,7138
twitter/1415264610169487362,民主台灣,熱愛自由民主，台灣魂。討厭在台舔中派、中國人及共產黨小粉紅。希望KMT和民眾黨柯粉都被下架。共匪一律封鎖！鎖推者不加！非民進黨黨員！願對岸的小粉紅永遠生生世世都是小粉紅，韭菜命。,twitter,403,7608,25223
twitter/1364699916296015872,Loki the Pawtriot (Trumpy Cat),The original TRUMPY CAT Just a Snarky Deplorable Kitty and a dedicated Pawtriot. #1A #2A #GOD #MAGA #FREEDOM 🇺🇸 #PATRIOTWARRIORS  🐸 😻  IFBAP,twitter,12529,12718,42968
twitter/1686275434965520384,專業煎包子3,專業煎包子2又被封了，但我不會跪下，我絕不忘記，消滅中國共產黨是我們這代人唯一的任務，只有消滅中共，世界人民才能恢復和平、幸福🙏,twitter,457,550,33474
twitter/216986620,Renier P. du Plessis,I don't make truth claims If you have an antithesis for my hypothesis Lets hear it - perhaps there is synthesis.,twitter,2605,1259,75757
twitter/755930626566389760,F* Your Short Memory 🏴 Anti-Cult of Absurdity,"GenX- 🇺🇲  Someday I Will Walk Away & Say: You Fucking Disappoint Me- Maybe You're Better Off This Way-  Tell me, did I give you what you came for?",twitter,1702,6401,384262
twitter/57603339,Josie Wong,"Video producer @bbgoriginals Ex- VJ @AP HK & Macau. Pet sitter for my colleagues. Views are my own. NYC now, made in 🇭🇰",twitter,1126,3076,1279
twitter/1719407321363644416,Thrilla the Gorilla,🎮GameStop🎮. This ENTIRE account is 100% fiction except for the parts that aren't. Don't take anything I say seriously.,twitter,104229,314963,47023
twitter/1603391025682292736,龙晓楠（互FO 互关 互粉必回）,Follow me 100% Follow back. 分享生活点滴，欢迎一起探讨生活的真谛～欢迎互赞！必回哦,twitter,8215,7459,1679
twitter/2934896404,Mountain Views 🗻👀,Common Sense / America First / 1A / 2A / Christian / Husband / Father / G-Pa / I Make Myself Laugh,twitter,14758,23469,47250
twitter/1240144170490216449,莫等閒,"有头发的秃子,瘦骨嶙峋的胖子,肤色黝黑的白人,做过变性手术的同性恋,吃肉的环保人士,支持绿色能源的反核人士,欧洲美国两边跑的流浪汉或者在中国大陆生活过的'民主'人士,还学会了一句英语'How dare you',其实我是一个有以上特征的难民.(终于写完了).",twitter,525,185,5113
twitter/1282727202,588th Night Bomber Regiment,Scandinavian communist and Bricklayer  'Anyone who loves freedom owes such a debt to the Red Army that it can never be repaid'. *Ernest Hemingway*,twitter,434,2209,53527
twitter/15661356,Heidi Blake,Investigative journalist @NewYorker. Author of From Russia With Blood and The Ugly Game. Co-host of The Runaway Princesses: https://t.co/Dc5K7dhkiA,twitter,1532,21050,3905
twitter/1239528396314591234,非洲老顽石African Old Stone,A South African Chinese + Cuban 南非哈尔滨人+古巴常驻居民。游离于南非和古巴🇨🇺。痴迷古典音乐和阅读。心直口快、嫉恶如仇、失误地生了一付伤人的唇舌。甜为上帝牧放的羔羊、愿今生哭着来世、笑着西去归主。,twitter,674,913,28724
twitter/49216398,五岳散人,爱信信、不信滚，不要妨碍道爷成仙。,twitter,1190,481984,18600
twitter/1849433254002401280,superidong,重生了，继续屠！,twitter,50,118,5021
twitter/4495179081,chris 🕊🇪🇺🕊🌊 #FBPE,"part woman part coffee but 💯anti Tory, 💯 European, 🌊🌊 #RejoinEU. 💙NHS #FBPE #FBPR #Ukraine ❤️ NO DMs/ no crypto",twitter,16574,17613,49070
twitter/1646865286744735748,Forestcui07,We are the citizens of the New Federal State of China.,twitter,1588,9774,47333
twitter/1625851902616547332,北平牧哥,👶幼时学艺，🤵少时混迹多家大厂，技术管理两手抓。 现数字游民，独立开发者，全栈技术老码农。🖥️ ｜聊聊技术｜做做分享｜交个朋友｜🔥🔥🔥 📸 WiseCard: @_wise_card_ 📸 LeapSearch: @_leapsearch,twitter,349,1582,1806
twitter/1222614686560149505,!!MAGA RANDO!! ✝️🇺🇲💯,"Pure blood, God fearing, Proud MAGA, Pro Life American Ephesians 5:11 And have no fellowship with the unfruitful works of darkness, but rather expose them",twitter,1539,3271,30917
twitter/1270906326823186432,Will,"Independently investing. Dropped out, student of life/mkts. prev @keyrocktrading, co-founded @reflexivityres (sold to public co.) NFA, opinions change, etc.",twitter,2678,785714,20661
twitter/1500447422,Faran Bashir,Engineer | powered by caffeine and curiosity. trying to figure out if politics is an art or a comedy show. 🇵🇰,twitter,2367,2853,6809
twitter/1831247648164290560,秋灵（冲5000在线互Fo❤️）,热爱生活丨分享身边事 Love 丨 Eat all the food丨Enjoy the scenery （照片都来自于网络  侵删）,twitter,3111,4818,522
twitter/1809497565630722052,labubu,"",twitter,988,1709,69
twitter/1675340233460838407,wu967711🔥🔥🔥,灭共，灭共，灭共，灭共，灭共，,twitter,1896,628,13616
twitter/1524037395955421185,光明灭共者,中共不等于中国！中共是非法邪恶政府！让全世界知道中共每天残暴迫害中国人民；拆穿中共罪恶骗局是我的责任和使命；没有中国共产党，中国人民才会更好！消灭中国共产党！我们全家都是共产党受害者！我们全家都和共产党斗争到底！我们全家战斗到最后一人也要消灭共产党！,twitter,3638,2752,2946
twitter/1512627745666129921,Osaka 田中麗奈,我们是社会最底层的，遠離政治嚮往自由，不和五毛私信，将於一律拉黑。,twitter,751,1702,9650
twitter/15664289,Tom Beaumont,Associated Press national political writer. “Politics: A strife of interests masquerading as a contest of principles.' - Ambrose Bierce,twitter,4326,13335,8523
twitter/1674773994786914304,LibertyBell🐊,"DeSantisConservative, Christian, GreatLife in the FreeStateOfFLA #ProLife #ProConstitution #StillWithDeSantis2028 WakeUpAskQuestions  #NOWeathermodification",twitter,2407,2817,97766
twitter/1228264363963944960,THE CLOCKWORK ORANGE ¦POLITICAL COMMENTARY-SATIRE,Political comedic commentary—🇬🇧🇺🇲🇷🇴.,twitter,4673,4514,65167
